#                           Boiler Efficiency Data File
#                           ===========================
#
#                           (C) Crown Copyright 2015
#
#
#     Boiler efficiency tests are subject to a degree of measurement uncertainty.
#     Consequently small differences in the efficiency values calculated from them
#     are not significant and should not be relied on when comparing boilers.
#     Statistical analysis suggests that if two boilers have SEDBUK values 3   
#     percentage points apart then there is 95% confidence that the boiler with the
#     higher value is more efficient.
#
#
#
# *** Please be aware that the revision numbers on the control lines may not always
# *** be 1 more than the last file you received. There may have been additional
# *** increments in between.
#
$001,386,2015,12,17
#
#
$191,291,25,2015,12,08
# Table 191 (Current fuel prices) follows ...
#
1,1,95,4.32,2015/Dec/08 14:40
1,2,70,8.15,2015/Dec/08 14:40
1,3,0,10.44,2015/Dec/08 14:40
2,4,0,5.06,2015/Dec/08 14:40
3,11,0,4.07,2015/Dec/08 14:40
3,15,0,4.09,2015/Dec/08 14:40
3,12,0,5.09,2015/Dec/08 14:40
3,20,0,4.65,2013/Dec/10 16:52
3,22,0,6.02,2015/Dec/08 14:40
3,23,0,5.48,2015/Dec/08 14:40
3,21,0,3.41,2015/Dec/08 14:40
3,10,0,4.42,2015/Dec/08 14:40
4,30,0,15.32,2015/Dec/08 14:40
4,32,10,18.15,2015/Dec/08 14:40
4,31,0,6.86,2015/Dec/08 14:40
4,34,9,17.43,2015/Dec/08 14:40
4,33,0,9.58,2015/Dec/08 14:40
4,35,43,9.04,2015/Dec/08 14:40
4,36,0,15.32,2015/Dec/08 14:40
5,47,95,5.27,2015/Dec/08 14:40
6,48,0,3.69,2015/Dec/08 14:40
#
# ... end of Table 191 Format 291
#
#
$301,207,57,2015,09,16
# Table 301 (Manufacturers) follows ...
#
500047,020016,ProAir Heat Recovery Ventilation Systems Ltd,ProAir,PA600,,2007,2012,3,2,5,1,100% variable,1.25,89,2,100% variable,0.93,90,3,100% variable,0.87,90,4,100% variable,0.9,90,5,100% variable,1.0,89,2013/Oct/24 09:14
500048,020017,Airflow Developments Ltd,Airflow,HVS-10,,2008,current,1,2,4,1,2,0.26,,2,2,0.21,,3,3,0.24,,4,4,0.26,,2013/Oct/24 09:06
500049,020017,Airflow Developments Ltd,Airflow,Duplexvent 230 EC,,2007,current,3,2,6,1,3 m³/hr,1.34,84,2,4 m³/hr,1.2,83,3,5 m³/hr,1.05,83,4,7 m³/hr,1.44,79,5,8 m³/hr,1.54,77,6,10 m³/hr,1.9,75,2013/Oct/24 09:14
500050,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 300,,2007,current,3,2,7,1,90 m³/hr,1.44,85,2,90 m³/hr,0.98,85,3,100 m³/hr,0.82,86,4,125 m³/hr,0.86,86,5,150 m³/hr,1.14,85,6,150 m³/hr,0.88,85,7,175 m³/hr,1.06,85,2013/Oct/24 09:14
500051,020016,ProAir Heat Recovery Ventilation Systems Ltd,ProAir,PA300,,2007,current,3,2,3,1,100% variable,1.15,85,2,100% variable,0.96,74,3,100% variable,0.99,84,2013/Oct/24 09:14
500052,020004,Greenwood Air Management Ltd,Greenwood,HRV95,,2007,current,3,2,7,1,22/21,0.77,86,2,28/27,0.71,86,3,33/32,0.73,86,4,39/37,0.78,86,5,44/42,0.86,84,6,49/47,0.95,83,7,55/53,1.08,82,2013/Oct/24 09:14
500053,020013,Johnson & Starley Ltd,Johnson & Starley,LE155,125 mm ducts,2007,current,3,2,5,1,100% variable,0.65,63,2,100% variable,0.61,62,3,100% variable,0.81,60,4,100% variable,0.88,59,5,100% variable,1.19,57,2008/Jul/09 19:04
500054,020013,Johnson & Starley Ltd,Johnson & Starley,LE155,100 mm ducts,2007,current,3,2,4,1,100% variable,0.75,63,2,100% variable,0.98,62,3,100% variable,1.32,60,4,100% variable,2.04,60,2013/Oct/24 09:14
500055,020017,Airflow Developments Ltd,Airflow,WHV-8,,2008,current,1,2,5,1,Low,0.55,,2,Medium,0.83,,3,Medium,0.65,,4,Medium,0.54,,5,Medium,0.45,,2013/Oct/24 09:06
500056,020018,National Ventilation,National Ventilation,MVS10,,2008,current,1,2,4,1,Middle,0.41,,2,Middle,0.33,,3,Middle,0.29,,4,Middle,0.27,,2013/Oct/24 09:06
500059,020017,Airflow Developments Ltd,Airflow,150 Effect Duplexvent,,2008,current,3,2,7,1,100% variable,0.93,77,2,100% variable,0.84,79,3,100% variable,0.85,80,4,100% variable,0.9,81,5,100% variable,0.95,82,6,100% variable,1.05,82,7,100% variable,1.18,83,2013/Oct/24 09:14
500060,020017,Airflow Developments Ltd,Airflow,90 Duplexvent,,2008,current,3,2,7,1,100% variable,0.73,81,2,100% variable,0.72,82,3,100% variable,0.8,82,4,100% variable,0.91,83,5,100% variable,1.06,82,6,100% variable,1.21,81,7,100% variable,1.45,81,2013/Oct/24 09:14
500061,020019,Intervent Ventilation Systems Ltd,Intervent Ventilation Systems,HRC300-4B,,2008,current,3,2,7,1,90m³/hr,1.42,86,2,90m³/hr,0.97,86,3,100m³/hr,0.8,87,4,125m³/hr,0.81,84,5,150m³/hr,1.1,85,6,150m³/hr,0.9,85,7,175m³/hr,1.07,86,2013/Oct/24 09:14
500062,020015,Helios Ventilation Systems Ltd,Helios,KWL EC 450,,2008,current,3,2,7,1,100% variable,1.01,75,2,100% variable,0.93,77,3,100% variable,0.94,77,4,100% variable,1.01,79,5,100% variable,1.06,80,6,100% variable,1.13,81,7,100% variable,1.25,81,2013/Oct/24 09:14
500063,020015,Helios Ventilation Systems Ltd,Helios,KWL EC 300,,2008,current,3,2,7,1,100% variable,0.75,79,2,100% variable,0.78,79,3,100% variable,0.84,79,4,100% variable,0.96,78,5,100% variable,1.16,78,6,100% variable,1.32,77,7,100% variable,1.56,76,2013/Oct/24 09:14
500064,020003,The Nuaire Group,Nuaire,LPXBOX DC-2,,2008,current,3,2,7,1,100% variable,0.8,66,2,100% variable,0.76,65,3,100% variable,0.79,64,4,100% variable,0.89,62,5,100% variable,1.04,61,6,100% variable,1.37,60,7,100% variable,1.69,59,2013/Oct/24 09:14
500065,020020,Orcon B.V.,Orcon,HRC300-4B,,2008,current,3,2,7,1,90m³/hr,1.42,86,2,90m³/hr,0.97,86,3,100m³/hr,0.8,87,4,125m³/hr,0.81,84,5,150m³/hr,1.1,85,6,150m³/hr,0.9,85,7,175m³/hr,1.07,86,2013/Oct/24 09:14
500066,020021,Paul Waermerueckgewinnung Gmbh,Paul,Atmos 175 DC,,2006,current,3,2,7,1,100% variable,0.69,86,2,100% variable,0.5,86,3,100% variable,0.51,86,4,100% variable,0.55,86,5,100% variable,0.62,87,6,100% variable,0.7,87,7,100% variable,0.81,87,2013/Oct/24 09:14
500067,020021,Paul Waermerueckgewinnung Gmbh,Paul,Thermos 200 DC,,2006,current,3,2,7,1,100% variable,0.56,91,2,100% variable,0.5,90,3,100% variable,0.53,90,4,100% variable,0.58,89,5,100% variable,0.64,88,6,100% variable,0.74,88,7,100% variable,0.86,88,2013/Oct/24 09:14
500068,020021,Paul Waermerueckgewinnung Gmbh,Paul,Thermos 300 DC,,2006,current,3,2,7,1,100% variable,0.53,91,2,100% variable,0.5,91,3,100% variable,0.5,91,4,100% variable,0.54,90,5,100% variable,0.62,89,6,100% variable,0.72,89,7,100% variable,0.83,89,2013/Oct/24 09:14
500069,020021,Paul Waermerueckgewinnung Gmbh,Paul,Multi 100 DC,,2006,current,3,2,2,1,4,0.83,89,2,5,0.94,87,2013/Oct/24 09:14
500070,020022,Vallox Oy,Vallox,150 Effect,,2008,current,3,2,7,1,100% variable,0.93,77,2,100% variable,0.84,79,3,100% variable,0.85,80,4,100% variable,0.9,81,5,100% variable,0.95,82,6,100% variable,1.05,82,7,100% variable,1.18,83,2013/Oct/24 09:14
500071,020022,Vallox Oy,Vallox,90,,2008,current,3,2,7,1,100% variable,0.73,81,2,100% variable,0.72,82,3,100% variable,0.8,82,4,100% variable,0.91,83,5,100% variable,1.06,82,6,100% variable,1.21,81,7,100% variable,1.45,81,2013/Oct/24 09:14
500072,020001,Applied Energy Products Ltd,Xpelair,Xcell 350V EC BP,,2008,current,3,2,6,1,Supply 22% - Exhaust 23%,0.75,93,2,Supply 28% - Exhaust 29%,0.71,93,3,Supply 34% - Exhaust 35%,0.73,93,4,Supply 40% - Exhaust 40%,0.74,91,5,Supply 45% - Exhaust 46%,0.84,91,6,Supply 50% - Exhaust 51%,0.95,91,2013/Oct/24 09:14
500073,020001,Applied Energy Products Ltd,Xpelair,Xcell 150U EC BP,,2008,current,3,2,5,1,Supply 15% - Exhaust 15%,1.33,88,2,Supply 24% - Exhaust 21%,1.08,87,3,Supply 44% - Exhaust 42%,1.17,86,4,Supply 59% - Exhaust 58%,1.3,86,5,Supply 71% - Exhaust 71%,1.53,85,2013/Oct/24 09:14
500074,020023,Ubbink (UK) Ltd,Ubbink,HRV Compact,,2008,current,3,2,5,1,50m³/hr,1.13,86,2,85m³/hr,1.01,86,3,110m³/hr,1.14,86,4,130m³/hr,1.32,84,5,150m³/hr,1.48,84,2013/Oct/24 09:14
500075,020023,Ubbink (UK) Ltd,Ubbink,HRV Medio,,2008,current,3,2,7,1,50m³/hr,0.94,84,2,80m³/hr,0.72,84,3,110m³/hr,0.76,84,4,135m³/hr,0.88,83,5,150m³/hr,0.92,82,6,165m³/hr,1.05,81,7,185m³/hr,1.17,80,2013/Oct/24 09:14
500076,020023,Ubbink (UK) Ltd,Ubbink,HVR Grande,,2008,current,3,2,7,1,85m³/hr,1.07,82,2,110m³/hr,0.94,83,3,135m³/hr,0.93,83,4,160m³/hr,1.03,81,5,185m³/hr,1.12,81,6,195m³/hr,1.17,82,7,210m³/hr,1.4,80,2013/Oct/24 09:14
500077,020002,Vent Axia Ltd,Vent Axia,Sentinel Multivent,,2008,2012,1,2,6,1,Low 16%,0.19,,2,Low 27%,0.2,,3,Low 38%,0.24,,4,Low 48%,0.27,,5,Low 59%,0.32,,6,Low 71%,0.38,,2013/Oct/02 17:18
500082,020007,Titon,Titon,HRV1 Q Plus,,2008,current,3,2,5,1,100% variable,0.7,91,2,100% variable,0.7,89,3,100% variable,0.72,89,4,100% variable,0.9,88,5,100% variable,0.99,87,2013/Oct/24 09:14
500083,020026,EDPAC International Ltd,Edpac,HR200 EC,,2008,current,3,2,5,1,100% variable,0.73,78,2,100% variable,0.7,79,3,100% variable,0.77,80,4,100% variable,0.87,79,5,100% variable,0.96,79,2013/Oct/24 09:14
500084,020002,Vent Axia Ltd,Vent Axia,Air Minder Plus Maxi FB,,2007,2010,3,2,3,2,90 m³,1.29,86,3,90 m³,1.01,86,4,100 m³,0.96,86,2013/Oct/02 17:16
500085,020009,Vortice Ltd,Vortice,Vort Prometeo HR400,,2008,current,3,2,8,1,100% variable,0.57,92,2,100% variable,0.54,91,3,100% variable,0.56,90,4,100% variable,0.63,90,5,100% variable,0.67,89,6,100% variable,0.76,88,7,100% variable,0.85,88,8,100% variable,0.98,87,2013/Oct/24 09:14
500086,020027,EnviroVent Ltd,EnviroVent,Energivent Q,,2008,current,3,2,7,1,100% variable,0.74,86,2,100% variable,0.69,88,3,100% variable,0.66,88,4,100% variable,0.77,88,5,100% variable,0.81,87,6,100% variable,0.91,87,7,100% variable,1.08,87,2013/Oct/24 09:14
500087,020028,Enervent Oy Ab,Enervent,Plaza,,2008,current,3,2,6,1,100% variable,1.43,76,2,100% variable,1.29,78,3,100% variable,1.26,78,4,100% variable,1.36,77,5,100% variable,1.57,77,6,100% variable,1.83,76,2013/Oct/24 09:14
500096,020027,EnviroVent Ltd,EnviroVent,HR180Q,,2008,current,3,2,5,1,50m³/hr,1.13,86,2,85m³/hr,1.01,86,3,119m³/hr,1.14,86,4,130m³/hr,1.32,84,5,150m³/hr,1.48,84,2013/Oct/24 09:14
500097,020027,EnviroVent Ltd,EnviroVent,HR300Q,,2008,current,3,2,7,1,50m³/hr,0.94,84,2,80m³/hr,0.72,84,3,110m³/hr,0.76,84,4,135m³/hr,0.88,83,5,150m³/hr,0.92,82,6,165m³/hr,1.05,81,7,185m³/hr,1.17,80,2013/Oct/24 09:14
500098,020027,EnviroVent Ltd,EnviroVent,HR400Q,,2008,current,3,2,7,1,85m³/hr,1.07,82,2,110m³/hr,0.94,83,3,135m³/hr,0.93,83,4,160m³/hr,1.03,81,5,185m³/hr,1.12,81,6,195m³/hr,1.17,82,7,210m³/hr,1.4,80,2013/Oct/24 09:14
500099,020030,Aldes,Aldes,DeeFly 90 Microwatt,,2007,current,3,2,6,2,90m³/hr,1.0,85,3,90m³/hr,0.78,85,4,120m³/hr,0.86,85,5,135m³/hr,0.99,85,6,150m³/hr,1.14,85,7,165m³/hr,1.26,82,2013/Oct/24 09:14
500101,020031,NIBE Energy Systems Ltd,NIBE,Fighter 360P,,2008,current,1,2,6,1,1,2.0,,2,1,1.05,,3,1,0.82,,4,3,0.86,,5,4,0.83,,6,5,0.81,,2013/Oct/24 09:06
500102,020013,Johnson & Starley Ltd,Johnson & Starley,LE250-1,,2008,current,3,2,5,1,100% variable,0.61,60,2,100% variable,0.56,57,3,100% variable,0.73,56,4,100% variable,0.92,55,5,100% variable,1.14,54,2013/Oct/24 09:14
500103,020011,Vectaire Ltd,Vectaire,WHHR100/90DC,,2008,current,3,2,6,1,100% variable,0.71,79,2,100% variable,0.78,79,3,100% variable,0.91,78,4,100% variable,0.99,78,5,100% variable,1.22,78,6,100% variable,1.39,77,2013/Oct/24 09:14
500104,020011,Vectaire Ltd,Vectaire,WHHR150DC,,2007,current,3,2,4,1,100% variable,0.75,63,2,100% variable,0.98,62,3,100% variable,1.32,60,4,100% variable,2.04,60,2013/Oct/24 09:14
500105,020011,Vectaire Ltd,Vectaire,WHHR250DC,,2008,current,3,2,5,1,100% variable,0.61,60,2,100% variable,0.56,57,3,100% variable,0.73,56,4,100% variable,0.92,55,5,100% variable,1.14,54,2013/Oct/24 09:14
500106,020004,Greenwood Air Management Ltd,Greenwood,CMEV.4,,2009,current,1,2,5,1,100% variable,0.8,,2,100% variable,0.59,,3,100% variable,0.72,,4,100% variable,0.6,,5,100% variable,0.51,,2013/Oct/24 09:06
500107,020004,Greenwood Air Management Ltd,Greenwood,CMEV.4e,,2009,current,1,2,6,1,100% variable,0.17,,2,100% variable,0.16,,3,100% variable,0.17,,4,100% variable,0.18,,5,100% variable,0.22,,6,100% variable,0.24,,2013/Oct/24 09:06
500108,020002,Vent Axia Ltd,Vent Axia,Air Minder Plas Midi FB,,2007,2010,3,2,6,1,Supply 80 m³ - Exhaust 90 m³,0.88,89,2,Supply 120 m³ - Exhaust 120 m³,1.37,82,3,Supply 120 m³ - Exhaust 120 m³,1.07,82,4,Supply 140 m³ - Exhaust 140 m³,1.34,84,5,Supply 140 m³ - Exhaust 160 m³,1.32,87,6,Supply 160 m³ - Exhaust 180 m³,1.51,86,2013/Oct/02 17:16
500109,020032,Utek srl,Utek,HRE 350-EC-V CTR,,2008,current,3,2,7,1,31%,0.97,88,2,37%,0.88,89,3,44%,0.93,89,4,50%,0.98,88,5,56%,1.09,87,6,62%,1.23,87,7,69%,1.38,86,2013/Oct/24 09:14
500110,020028,Enervent Oy Ab,Enervent,LTR-3 eco EC,,2008,current,3,2,7,1,100% variable,1.27,74,2,100% variable,1.03,76,3,100% variable,0.98,78,4,100% variable,1.01,79,5,100% variable,1.06,79,6,100% variable,1.09,80,7,100% variable,1.2,81,2013/Oct/24 09:14
500113,020033,Vaillant Ltd,Vaillant,recoVAIR VAR 275/3,,2008,current,3,2,7,1,50 m³/h,1.05,78,2,70 m³/h,0.85,85,3,90 m³/h,0.86,86,4,110 m³/h,0.91,85,5,130 m³/h,1.06,85,6,145 m³/h,1.18,84,7,165 m³/h,1.33,85,2013/Oct/24 09:14
500114,020033,Vaillant Ltd,Vaillant,recoVAIR VAR 350/3,,2008,current,3,2,7,1,70 m³/h,1.08,80,2,90 m³/h,0.82,81,3,115 m³/h,0.82,82,4,140 m³/h,0.88,83,5,160 m³/h,1.06,84,6,175 m³/h,1.09,84,7,190 m³/h,1.33,84,2013/Oct/24 09:14
500117,020027,EnviroVent Ltd,Envirovent,Spider MEV,,2009,current,1,2,6,1,100% variable,0.45,,2,100% variable,0.34,,3,100% variable,0.33,,4,100% variable,0.34,,5,100% variable,0.37,,6,100% variable,0.4,,2009/May/16 16:32
500118,020009,Vortice Ltd,Vortice,Vort Platt ES,,2009,current,1,2,3,1,1 kitchen + 1 wet room,0.2,,2,1 kitchen + 2 wet rooms,0.2,,3,1 kitchen + 3 wet rooms,0.21,,2009/Jun/18 08:37
500119,020009,Vortice Ltd,Vortice,Vort Penta ES,,2009,current,1,2,5,1,1 kitchen + 1 wet room,0.2,,2,1 kitchen + 2 wet rooms,0.18,,3,1 kitchen + 3 wet rooms,0.19,,4,1 kitchen + 4 wet rooms,0.2,,5,1 kitchen + 5 wet rooms,0.23,,2011/Sep/12 08:31
500122,020034,REC Indovent AB,Rec Indovent,RT250S-EC,,2008,current,3,2,7,1,Supply min - Exhaust min,0.99,80,2,Supply 24 l/s - Exhaust 25 l/s,0.79,79,3,Supply 34 l/s - Exhaust 35 l/s,0.81,78,4,Supply 42 l/s - Exhaust 45 l/s,0.84,76,5,Supply 52 l/s - Exhaust 54 l/s,0.95,76,6,Supply 61 l/s - Exhaust 63 l/s,1.06,75,7,Supply 67 l/s - Exhaust 70 l/s,1.15,75,2013/Oct/24 09:14
500123,020034,REC Indovent AB,Rec Indovent,RT400S-EC,,2008,current,3,2,7,1,Supply min - Exhaust min,1.1,78,2,Supply 20 l/s - Exhaust 20 l/s,0.97,80,3,Supply 26 l/s - Exhaust 25 l/s,0.93,76,4,Supply 30 l/s - Exhaust 30 l/s,0.93,75,5,Supply 36 l/s - Exhaust 35 l/s,0.89,74,6,Supply 40 l/s - Exhaust 40 l/s,1.05,74,7,Supply 45 l/s - Exhaust 46 l/s,1.14,74,2013/Oct/24 09:14
500124,020035,Rega Ventilation Ltd,RegaVent,325DC,,2009,current,3,2,7,1,100% variable,1.25,71,2,100% variable,0.84,71,3,100% variable,0.64,71,4,100% variable,0.56,71,5,100% variable,0.64,70,6,100% variable,0.75,67,7,100% variable,0.88,66,2013/Oct/24 09:14
500125,020011,Vectaire Ltd,Vectaire,WHHR100/60DC,,2009,current,3,2,6,1,100% variable,0.73,64,2,100% variable,0.7,61,3,100% variable,0.74,59,4,100% variable,0.8,55,5,100% variable,0.94,54,6,100% variable,1.08,52,2013/Oct/24 09:14
500126,020002,Vent Axia Ltd,Vent Axia,Sentinel 200,,2009,current,3,2,4,1,Supply 14 l/s - Exhaust 15 l/s,0.72,85,2,Supply 18 l/s - Exhaust 19 l/s,0.74,85,3,Supply 22 l/s - Exhaust 23 l/s,0.83,84,4,Supply 25 l/s - Exhaust 26 l/s,0.92,83,2013/Oct/02 17:17
500127,020078,Villavent Ltd,Villavent,VR400 DC,,2009,current,3,2,5,3,100% variable,1.37,81,4,100% variable,1.33,82,5,100% variable,1.33,83,6,100% variable,1.4,84,7,100% variable,1.47,84,2013/Oct/24 09:14
500128,020078,Villavent Ltd,Villavent,VR700 DC,,2009,current,3,2,4,4,100% variable,1.85,82,5,100% variable,1.88,83,6,100% variable,1.92,84,7,100% variable,1.93,84,2013/Oct/24 09:14
500129,020036,Glow-worm,Glow-worm,Atmosorb HRD 275,,2008,current,3,2,7,1,50 m³/h,1.05,78,2,70 m³/h,0.85,85,3,90 m³/h,0.86,86,4,110 m³/h,0.91,85,5,130 m³/h,1.06,85,6,145 m³/h,1.18,84,7,165 m³/h,1.33,85,2013/Oct/24 09:14
500130,020036,Glow-worm,Glow-worm,Atmosorb HRD 350,,2008,current,3,2,7,1,70 m³/h,1.08,80,2,90 m³/h,0.82,81,3,115 m³/h,0.82,82,4,140 m³/h,0.88,83,5,160 m³/h,1.06,84,6,175 m³/h,1.09,84,7,190 m³/h,1.33,84,2013/Oct/24 09:14
500131,020007,Titon,Titon,CME 1 Q Plus,125 mm ducts,2009,current,1,2,6,1,100% variable,0.2,,2,100% variable,0.18,,3,100% variable,0.18,,4,100% variable,0.19,,5,100% variable,0.22,,6,100% variable,0.25,,2009/Aug/26 11:01
500132,020007,Titon,Titon,CME 1 Q Plus,100 mm ducts,2009,current,1,2,5,1,100% variable,0.25,,2,100% variable,0.22,,3,100% variable,0.23,,4,100% variable,0.25,,5,100% variable,0.3,,2009/Aug/26 11:04
500133,020009,Vortice Ltd,Vortice,Vort Leto MEV,,2009,current,1,2,6,1,100% variable,0.24,,2,100% variable,0.21,,3,100% variable,0.2,,4,100% variable,0.23,,5,100% variable,0.25,,6,100% variable,0.29,,2013/Oct/24 09:06
500138,020004,Greenwood Air Management Ltd,Greenwood,Fusion HRV2,,2009,current,3,2,6,1,100% variable,0.48,93,2,100% variable,0.47,93,3,100% variable,0.51,92,4,100% variable,0.6,92,5,100% variable,0.7,91,6,100% variable,0.85,90,2013/Oct/24 09:14
500139,020011,Vectaire Ltd,Vectaire,WHHR125DC,,2008,current,3,2,5,1,100% variable,0.7,91,2,100% variable,0.7,89,3,100% variable,0.72,89,4,100% variable,0.9,88,5,100% variable,0.99,87,2013/Oct/24 09:14
500140,020002,Vent Axia Ltd,Vent Axia,Sentinel Kinetic,,2009,current,3,2,6,1,Supply 16 l/s - Exhaust 17 l/s,0.72,92,2,Supply 25 l/s - Exhaust 27 l/s,0.74,91,3,Supply 33 l/s - Exhaust 35 l/s,0.81,90,4,Supply 41 l/s - Exhaust 42 l/s,0.93,88,5,Supply 48 l/s - Exhaust 50 l/s,1.07,87,6,Supply 56 l/s - Exhaust 58 l/s,1.23,86,2013/Oct/02 17:17
500141,020037,Zehnder Comfosystems,Zehnder,ComfoAir 200,,2009,current,3,2,6,1,Supply 32 - Exhaust 36,0.91,93,2,Supply 40 - Exhaust 43,0.9,93,3,Supply 47 - Exhaust 50,0.93,92,4,Supply 54 - Exhaust 56,1.05,92,5,Supply 61 - Exhaust 63,1.22,91,6,Supply 68 - Exhaust 71,1.36,90,2013/Oct/24 09:14
500142,020037,Zehnder Comfosystems,Zehnder,ComfoAir 350,,2009,current,3,2,7,1,Supply 21 - Exhaust 24,0.77,88,2,Supply 27 - Exhaust 29,0.7,88,3,Supply 32 - Exhaust 34,0.69,88,4,Supply 37 - Exhaust 38,0.72,87,5,Supply 42 - Exhaust 43,0.79,87,6,Supply 47 - Exhaust 48,0.88,86,7,Supply 52 - Exhaust 53,1.0,86,2013/Oct/24 09:14
500143,020037,Zehnder Comfosystems,Zehnder,ComfoAir 550,,2009,current,3,2,7,1,Supply 19 - Exhaust 21,0.93,88,2,Supply 23 - Exhaust 25,0.8,88,3,Supply 28 - Exhaust 29,0.78,89,4,Supply 32 - Exhaust 33,0.78,89,5,Supply 36 - Exhaust 38,0.8,88,6,Supply 41 - Exhaust 44,0.86,87,7,Supply 44 - Exhaust 46,0.93,87,2013/Oct/24 09:14
500144,020001,Applied Energy Products Ltd,Xpelair,Xcell 150 QV,,2009,current,3,2,4,1,100% variable,0.66,90,2,100% variable,0.68,89,3,100% variable,0.76,88,4,100% variable,0.87,87,2013/Oct/24 09:14
500145,020001,Applied Energy Products Ltd,Xpelair,Xcell 300 QV,,2009,current,3,2,7,1,100% variable,0.65,91,2,100% variable,0.6,91,3,100% variable,0.61,90,4,100% variable,0.68,89,5,100% variable,0.76,88,6,100% variable,0.84,87,7,100% variable,1.0,87,2013/Oct/24 09:14
500146,020007,Titon,Titon,HRV1.5 Q Plus,,2009,current,3,2,6,1,100% variable,0.65,91,2,100% variable,0.63,90,3,100% variable,0.66,90,4,100% variable,0.75,89,5,100% variable,0.85,88,6,100% variable,0.97,88,2013/Oct/24 09:14
500147,020007,Titon,Titon,HRV2 Q Plus,,2009,current,3,2,6,2,100% variable,0.63,90,3,100% variable,0.69,90,4,100% variable,0.77,89,5,100% variable,0.91,88,6,100% variable,1.04,88,7,100% variable,1.26,87,2013/Oct/24 09:14
500148,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 365,,2007,current,3,2,7,1,Supply 22 - Exhaust 21,0.75,86,2,Supply 28 - Exhaust 27,0.68,84,3,Supply 33 - Exhaust 32,0.67,84,4,Supply 39 - Exhaust 37,0.71,84,5,Supply 44 - Exhaust 42,0.78,83,6,Supply 49 - Exhaust 47,0.88,82,7,Supply 55 - Exhaust 53,0.99,82,2013/Oct/24 09:14
500149,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 365,,2007,current,3,1,7,1,Supply 21 - Exhaust 21,0.69,86,2,Supply 27 - Exhaust 26,0.68,84,3,Supply 33 - Exhaust 31,0.67,84,4,Supply 38 - Exhaust 37,0.72,84,5,Supply 43 - Exhaust 42,0.79,83,6,Supply 48 - Exhaust 47,0.89,82,7,Supply 54 - Exhaust 52,1.03,82,2013/Oct/24 09:14
500150,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 350,,2007,current,3,1,7,1,Supply 21 - Exhaust 21,0.69,86,2,Supply 27 - Exhaust 26,0.68,84,3,Supply 33 - Exhaust 31,0.67,84,4,Supply 38 - Exhaust 37,0.72,84,5,Supply 43 - Exhaust 42,0.79,83,6,Supply 48 - Exhaust 47,0.89,82,7,Supply 54 - Exhaust 52,1.03,82,2013/Oct/24 09:14
500151,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 600,,2007,current,3,2,7,1,Supply 17 - Exhaust 20,0.89,88,2,Supply 21 - Exhaust 24,0.79,88,3,Supply 26 - Exhaust 28,0.77,87,4,Supply 30 - Exhaust 32,0.78,86,5,Supply 33 - Exhaust 35,0.81,86,6,Supply 40 - Exhaust 41,0.87,85,7,Supply 44 - Exhaust 45,0.95,85,2013/Oct/24 09:14
500152,020012,MTD Solutions Ltd,MTD Solutions,MTD-ERV 600,,2007,current,3,1,7,1,Supply 17 - Exhaust 18,0.86,88,2,Supply 22 - Exhaust 22,0.77,88,3,Supply 27 - Exhaust 27,0.76,87,4,Supply 31 - Exhaust 31,0.74,86,5,Supply 34 - Exhaust 35,0.78,86,6,Supply 41 - Exhaust 41,0.88,85,7,Supply 45 - Exhaust 45,0.98,85,2013/Oct/24 09:14
500153,020038,AB C.A. Östberg,Beam,AXCO HERU 62 B,,2009,current,3,2,5,2,Low,1.76,81,3,Low,1.98,82,4,Low,1.58,84,5,Low,1.71,85,6,Medium,1.93,85,2013/Oct/24 09:14
500154,020038,AB C.A. Östberg,Beam,AXCO HERU 90 S,,2009,current,3,2,5,3,100% variable,1.2,82,4,100% variable,1.17,83,5,100% variable,1.22,84,6,100% variable,1.25,84,7,100% variable,1.35,85,2013/Oct/24 09:14
500155,020038,AB C.A. Östberg,Beam,AXCO HERU 130 S,,2009,current,3,2,4,4,100% variable,0.99,79,5,100% variable,0.99,80,6,100% variable,1.04,81,7,100% variable,1.09,82,2013/Oct/24 09:14
500156,020038,AB C.A. Östberg,Beam,AXCO HERU 180 S,,2009,current,3,2,3,5,100% variable,1.08,75,6,100% variable,1.11,76,7,100% variable,1.12,78,2013/Oct/24 09:14
500157,020003,The Nuaire Group,Nuaire,MRXBOX95-Loft,,2009,current,3,2,3,1,100% variable,0.69,92,2,100% variable,0.76,92,3,100% variable,0.85,90,2013/Oct/24 09:14
500158,020007,Titon,Titon,HRV3 Q Plus,,2009,current,3,2,5,3,100% variable,0.66,90,4,100% variable,0.78,89,5,100% variable,0.91,88,6,100% variable,1.05,88,7,100% variable,1.22,87,2013/Oct/24 09:14
500159,020001,Applied Energy Products Ltd,Xpelair,Xcell 200 QV,,2009,current,3,2,5,1,100% variable,0.66,91,2,100% variable,0.65,91,3,100% variable,0.68,90,4,100% variable,0.81,89,5,100% variable,0.89,88,2013/Oct/24 09:14
